Código Plan,Plan,Cohorte,Sede,RUN,DV,Nombres,Apellido Paterno,Apellido Materno,Número de alumno,Periodo Asignatura,Código Asignatura,Asignatura,Convocatoria,Calificación,Nota
HP2,Magia PLAN 2005,2024-01,Hogwarts,18651395,K,ZAHIR ALEJANDRO,PICHARA,MIRANDA,5197,2024-02,HP25152,CTI: USABILIDAD,DIC,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,11991291,5,FERNANDA CATALINA,SÁNCHEZ,ECHEVERRÍA,5097,2024-02,HP25152,CTI: USABILIDAD,MAR,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,11991291,5,FERNANDA CATALINA,SÁNCHEZ,ECHEVERRÍA,5097,2024-02,HP25152,CTI: USABILIDAD,DIC,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,9464424,8,FERNANDA MARTINA,SILVA,ARACENA,5091,2024-02,HP25152,CTI: USABILIDAD,MAR,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,9464424,8,FERNANDA MARTINA,SILVA,ARACENA,5091,2024-02,HP25152,CTI: USABILIDAD,DIC,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,25342864,5,FRANCOISE ANTONELLA,SOTO,ROSALES,5196,2024-02,HP25152,CTI: USABILIDAD,MAR,,
HP2,Magia PLAN 2005,2024-01,Hogwarts,25342864,5,FRANCOISE ANTONELLA,SOTO,ROSALES,5196,2024-02,HP25152,CTI: USABILIDAD,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2017-01,Hogwarts,10945781,0,JOSÉ IGNACIO,CORNEJO,FERNÁNDEZ,235,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2019-01,Hogwarts,25359799,K,XIMENA VICTORIA,FUENTEALBA,CANDIA,322,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2019-01,Hogwarts,12270923,1,JAVIERA DEL CARMEN,VARGAS,VILCHES,230,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2020-01,Hogwarts,14086991,7,ALEXIS OSCIEL,SOTO,HERRERA,259,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2017-01,Beauxbaton,19695238,1,KATHERINE ALEJANDRA,BENAVIDES,CARVAJAL,73,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,8200392,5,JAVIERA IGNACIA,BUGUEÑO,CAYO,70,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,23831642,7,IVÁN ADOLFO,CÁCERES,NAVEA,53,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,19106251,0,KARI,FUENTES,BRIEBA,67,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,5313809,0,SCARLET FRANCHESCA,GERALD,ESPÍNDOLA,55,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,16497065,4,SOFÍA ANTONELLA,GODOY,ARACENA,65,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,17903949,1,FRANCISCO ESTEBAN,PINTO,ROJAS,60,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,25448171,1,CLAUDIA ORNELLA,RIVERA,LAZO,69,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,20563135,4,JOHAN FRANCISCO,SANTANDER,RIVERAS,62,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,20957042,9,CLEMENTE MARIO,SOTO,MUÑOZ,63,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,10212306,6,FRANCISCA IGNACIA,TAPIA,AZÚA,52,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,22944111,8,FERNANDA MONSERRAT,VÁSQUEZ,BURGOS,58,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,17554122,0,BENJAMÍN SEBASTIÁN,VILLALOBOS,ESPINOZA,57,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH3,Hechicería Castelobruxo,2021-01,Beauxbaton,19670591,8,MORIA ALEJANDRA,YÁÑEZ,MALDONADO,61,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,23640723,K,CONSTANZA MACARENA,ACEVEDO,CANTILLANO,318,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,12482892,0,ENY ALEXANDRA,ARENAS,GUTIÉRREZ,302,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,20572979,0,SOFÍA ANTONIA,BELTRÁN,FERRADA,301,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,21710988,0,VALENTINA XIMENA,CANCINO,PÉREZ,298,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,17115727,6,MATHILDA ISADORA,EGAÑA,VENTURINO,332,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,23007882,0,SOFÍA ALMENDRA,FUENTE-ALBA,ARAYA,290,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,8011501,3,MARÍA JOSÉ,GUAJARDO,ARENAS,312,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,4804530,0,FERNANDO ALBERTO,HERRERA,PÉREZ,296,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,10387392,4,PABLO ANTONIO,JORQUERA,PÉREZ,315,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,12303008,8,ANTONIA ISADORA,NAVARRO,NAVARRO,295,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,9475895,0,SOFÍA BELÉN,PAVEZ,ROJAS,308,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,20321367,2,MAITTE JAVIERA,PINO,RETAMAL,305,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,11268560,6,FERNANDA DE LOS ANGELES,SANTIBÁÑEZ,OLAVARRÍA,304,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,18785423,3,VALENTINA PAZ,VALENZUELA,OÑATE,310,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,12739547,4,NICOLÁS FELIPE,VALLADARES,GÓMEZ,309,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,12938102,6,JAIMY MARÍA,VEGA,VÁSQUEZ,316,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,16689333,7,DALILA ANGÉLICA,VILLAR,PÉREZ,297,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,7418880,6,ANTONIA ISABEL,ZIEDE,VERGARA,321,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,17319131,4,ISIDORA ANDREA,CARVACHO,GONZALEZ,417,2024-02,WH236030,DILEMAS ÉTICOS EN HECHICERIA,DIC,SO,6.5
HW2,Magia NOCTURNA PLAN 2005,2015-01,Hogwarts,10552970,6,NICOLÁS PAOLO IGNACIO,ALARCÓN,ARACENA,3426,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2015-01,Hogwarts,10552970,6,NICOLÁS PAOLO IGNACIO,ALARCÓN,ARACENA,3426,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,21383436,9,FERNANDO JORGE,HERRERA,GARCIA,1273,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,21383436,9,FERNANDO JORGE,HERRERA,GARCIA,1273,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,25733048,1,NICOLE FERNANDA,NOTTE,JIMENEZ,1281,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,25733048,1,NICOLE FERNANDA,NOTTE,JIMENEZ,1281,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,14833935,0,LUKAS SEBASTIÁN,CALLEJAS,VIDELA,1444,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,14833935,0,LUKAS SEBASTIÁN,CALLEJAS,VIDELA,1444,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,22841849,4,VALERIA ALEJANDRA,FARÍAS,ROJAS,1375,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,22841849,4,VALERIA ALEJANDRA,FARÍAS,ROJAS,1375,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,7485863,0,MAURICIO IGNACIO,DURÁN,VILLALOBOS,1509,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,7485863,0,MAURICIO IGNACIO,DURÁN,VILLALOBOS,1509,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,21094317,4,ANIETT MARÍA MARIEL,FLORES,FLORES,1553,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,21094317,4,ANIETT MARÍA MARIEL,FLORES,FLORES,1553,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,24571806,6,DIEGO ANDRÉS,HUERTA,FLORES,1578,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,24571806,6,DIEGO ANDRÉS,HUERTA,FLORES,1578,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,13021907,K,DANIELA JUDITH,ORELLANA,BARRAZA,1559,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,13021907,K,DANIELA JUDITH,ORELLANA,BARRAZA,1559,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,21793179,5,EILYNE BELÉN,TARIFEÑO,BEECHER,1561,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,21793179,5,EILYNE BELÉN,TARIFEÑO,BEECHER,1561,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,13021511,4,JOSEFA ALEJANDRA,TOMASEVIC,GUZMÁN,1556,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,13021511,4,JOSEFA ALEJANDRA,TOMASEVIC,GUZMÁN,1556,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HP2,Magia PLAN 2005,2019-01,Hogwarts,25631207,0,DIEGO RICARDO,LOWICK-RUSSELL,HENRIQUEZ,4355,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HP2,Magia PLAN 2005,2019-01,Hogwarts,25631207,0,DIEGO RICARDO,LOWICK-RUSSELL,HENRIQUEZ,4355,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11098517,2,CARLA ANTONIA CATALINA,ARAYA,TORREJÓN,1626,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11098517,2,CARLA ANTONIA CATALINA,ARAYA,TORREJÓN,1626,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,7927752,7,ARTURO FRANCISCO GUILLERMO,CASTAÑEDA,MARÍN,1690,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,7927752,7,ARTURO FRANCISCO GUILLERMO,CASTAÑEDA,MARÍN,1690,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11418208,2,RUBEN DAVID,FERNANDEZ,FONSECA,1821,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11418208,2,RUBEN DAVID,FERNANDEZ,FONSECA,1821,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,21284344,3,FELIPE IGNACIO,GODOY,CERDA,1681,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,21284344,3,FELIPE IGNACIO,GODOY,CERDA,1681,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,13481246,9,BASTIÁN FELIPE IGNACIO,OLIVARES,VERASAY,1705,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,13481246,9,BASTIÁN FELIPE IGNACIO,OLIVARES,VERASAY,1705,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,19975228,4,AURORA FERNANDA,ORTIZ,URIBE,1632,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,19975228,4,AURORA FERNANDA,ORTIZ,URIBE,1632,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,5893462,K,BASTIÁN ALONSO,PÉREZ,CORTÉS,1678,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,5893462,K,BASTIÁN ALONSO,PÉREZ,CORTÉS,1678,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,25810037,2,ERIC ALBERTO,TAPIA,RIVERA,1655,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,25810037,2,ERIC ALBERTO,TAPIA,RIVERA,1655,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,12509838,K,FRANCO RAFAEL,TORREJÓN,LEMUS,1717,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,12509838,K,FRANCO RAFAEL,TORREJÓN,LEMUS,1717,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,4233663,4,VÍCTOR NICOLÁS ENRIQUE,VERGARA,ROBLES,1663,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,4233663,4,VÍCTOR NICOLÁS ENRIQUE,VERGARA,ROBLES,1663,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17692934,1,BASTIÁN ALEJANDRO,OLAVE,GARCÍA,3114,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17692934,1,BASTIÁN ALEJANDRO,OLAVE,GARCÍA,3114,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,23985479,6,DANIELA ALEJANDRA,TORRES,VERGARA,3118,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,23985479,6,DANIELA ALEJANDRA,TORRES,VERGARA,3118,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22158993,K,KARLA MERCEDES PRISCILLA,VILLAVICENCIO,OVALLE,3124,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22158993,K,KARLA MERCEDES PRISCILLA,VILLAVICENCIO,OVALLE,3124,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,18240406,9,FRANCISCA ESTEFANÍA,ALFARO,HENRÍQUEZ,1766,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,18240406,9,FRANCISCA ESTEFANÍA,ALFARO,HENRÍQUEZ,1766,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,21081146,1,JAVIER IGNACIO,MANCILLA,DUBO,1727,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,21081146,1,JAVIER IGNACIO,MANCILLA,DUBO,1727,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,16101294,6,NATALIA FRANCISCA,PÁEZ,BARRAZA,1732,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,16101294,6,NATALIA FRANCISCA,PÁEZ,BARRAZA,1732,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2016-01,Beauxbaton,25400254,4,CAROLINA PAMELA,URQUETA,ESPINOZA,1819,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2016-01,Beauxbaton,25400254,4,CAROLINA PAMELA,URQUETA,ESPINOZA,1819,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,16009791,1,FELIPE GABRIEL,ARUESTE,FREDES,3207,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,16009791,1,FELIPE GABRIEL,ARUESTE,FREDES,3207,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,17082517,7,DAMARIS ALICIA,ELGUETA,TORRES,3247,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,17082517,7,DAMARIS ALICIA,ELGUETA,TORRES,3247,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,12349576,2,JAVIER RAFAEL,GONZALEZ,FIGUEROA,3265,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,12349576,2,JAVIER RAFAEL,GONZALEZ,FIGUEROA,3265,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,10100665,8,DAVID MOISES,MOYA,CASTILLO,3242,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,10100665,8,DAVID MOISES,MOYA,CASTILLO,3242,2024-02,GH13985,ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,21383436,9,FERNANDO JORGE,HERRERA,GARCIA,1273,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2017-01,Beauxbaton,21383436,9,FERNANDO JORGE,HERRERA,GARCIA,1273,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,14833935,0,LUKAS SEBASTIÁN,CALLEJAS,VIDELA,1444,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2018-01,Beauxbaton,14833935,0,LUKAS SEBASTIÁN,CALLEJAS,VIDELA,1444,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,7485863,0,MAURICIO IGNACIO,DURÁN,VILLALOBOS,1509,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,7485863,0,MAURICIO IGNACIO,DURÁN,VILLALOBOS,1509,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2019-01,Beauxbaton,20574303,8,PATRICIA ALEJANDRA,TAPIAS,RENGIFO,1489,2024-02,HP14460,ELECTIVO AREA:  PROCEDIMIENTO MUGGLE,MAR,,
